id,battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,ram,talk_time,three_g,touch_screen,wifi,px_area,sc_area,price_range
1771,1946,0,2.7,1,8,0,8,0.3,123,8,19,3117,2,1,0,0,1196303,0,3
1772,1230,1,1.6,0,0,1,48,0.7,111,7,2,1622,16,1,1,1,3847480,306,2
1773,1577,0,1.0,1,0,1,64,0.1,105,3,7,2967,7,1,1,1,166112,21,3
1774,1514,1,1.4,0,3,1,12,0.6,138,3,4,1037,15,1,0,1,164628,45,0
1775,579,1,2.5,0,3,0,7,1.0,89,8,10,2908,11,0,0,1,1225736,48,2
1776,574,1,3.0,0,1,1,30,0.9,126,2,3,1167,19,1,0,0,125396,15,0
1777,1072,1,2.2,1,6,0,19,0.4,114,8,16,2715,16,0,1,0,333260,135,2
1778,843,0,1.3,1,1,0,16,0.9,119,7,4,1734,14,0,0,1,434076,136,1
1779,1492,1,1.5,0,5,0,11,0.9,85,3,7,2259,19,0,1,1,2940264,168,3
1780,1807,1,2.9,0,0,0,16,0.2,125,3,0,2921,17,0,1,0,1727715,40,3
1781,909,1,0.7,1,7,0,47,0.1,146,3,9,1244,16,0,1,0,673630,140,0
1782,1876,0,1.3,1,9,1,64,1.0,98,3,19,3132,2,1,1,1,726600,0,3
1783,1436,1,2.4,1,3,1,23,0.3,106,5,4,2488,8,1,0,0,266679,32,2
1784,1251,0,0.5,1,10,1,29,0.7,133,6,16,1052,11,1,0,0,182028,99,0
1785,636,0,0.5,0,8,1,28,0.9,152,2,15,2927,3,1,0,0,109816,90,2
1786,1354,1,0.7,1,3,1,26,0.5,136,4,6,2090,13,1,1,0,272646,5,1
1787,930,1,0.5,1,3,1,34,0.5,190,4,16,2131,6,1,0,1,1812300,14,2
1788,1830,1,1.0,0,7,1,47,0.3,117,1,11,3362,11,1,0,0,2241462,130,3
1789,1424,0,0.5,1,16,1,23,0.6,80,4,18,1053,16,1,1,1,2326537,154,1
1790,583,1,0.9,1,1,0,51,0.9,88,8,2,1799,7,0,1,0,2974452,144,1
1791,648,1,0.5,1,9,1,54,0.4,109,5,20,3124,13,1,0,0,2095001,0,3
1792,1203,1,0.5,1,0,1,11,0.9,109,2,12,1672,19,1,1,0,17850,221,0
1793,1777,0,2.2,1,0,0,15,0.2,100,4,7,1552,10,1,1,0,483322,80,1
1794,1299,1,2.8,1,0,0,64,0.5,83,6,6,1938,5,1,0,1,41768,152,1
1795,1494,0,1.9,0,2,1,47,0.4,129,2,9,3202,14,1,0,0,243639,13,3
1796,527,0,0.7,1,4,0,53,0.9,128,1,11,1302,13,0,0,0,128908,91,0
1797,793,1,2.8,1,1,1,64,0.4,179,4,2,2296,5,1,1,0,822908,0,1
1798,873,1,0.5,1,6,0,8,0.6,152,7,9,575,7,1,0,1,1773627,120,0
1799,722,0,1.1,0,12,0,12,1.0,93,6,20,2359,3,0,0,0,189198,78,1
1800,1250,1,1.5,0,14,1,20,0.4,167,5,18,3314,6,1,1,1,11220,30,2
1801,1358,0,1.7,0,0,0,60,0.6,147,3,1,440,13,1,0,0,1453515,140,0
1802,1035,1,1.9,1,8,0,11,1.0,173,6,10,2002,5,1,1,0,1420179,136,1
1803,1289,0,0.8,1,3,1,16,0.9,161,6,17,3167,20,1,1,0,1321902,112,3
1804,1445,0,2.2,1,2,0,37,0.4,82,2,6,3480,17,1,1,1,734111,272,3
1805,1702,1,2.3,1,12,1,47,0.6,107,2,19,595,19,1,0,1,2109612,0,1
1806,534,0,0.5,1,4,0,2,0.2,85,5,16,2466,18,0,1,1,1111420,15,2
1807,628,1,1.8,0,5,0,60,0.2,87,6,6,1337,14,0,1,0,1606098,84,1
1808,713,0,1.4,1,4,0,53,0.8,98,1,17,1462,13,1,0,1,181671,342,0
1809,1207,0,0.5,0,0,0,58,0.3,112,8,0,503,5,1,1,0,276486,21,0
1810,683,1,2.1,0,7,0,30,0.1,197,7,8,2066,15,0,0,0,1052145,0,1
1811,594,1,2.6,0,1,0,27,0.1,196,5,2,708,17,0,1,1,214896,85,0
1812,537,1,2.0,0,1,1,55,0.3,103,7,2,2029,12,1,1,1,1488630,50,1
1813,1565,1,0.5,0,0,0,38,0.1,121,5,1,308,7,1,1,1,1065284,323,0
1814,1052,0,0.9,0,1,0,6,0.8,195,4,16,552,11,0,0,1,2190249,6,0
1815,713,0,1.6,0,4,1,63,0.7,89,2,8,2082,12,1,0,0,181280,150,1
1816,1766,1,0.5,1,1,0,16,0.6,141,5,7,3314,17,0,0,1,153375,63,3
1817,584,1,1.7,1,1,1,19,0.4,199,4,4,3996,17,1,1,1,1234217,108,3
1818,1541,1,1.5,1,6,1,5,0.5,109,4,10,1795,4,1,1,1,887616,21,1
1819,837,0,2.4,1,1,0,51,0.2,104,5,15,594,20,1,0,1,1168178,96,0
1820,935,1,0.5,1,3,1,58,0.1,155,5,12,2473,9,1,0,1,694593,40,2
1821,665,1,0.7,0,0,1,31,0.1,185,5,2,690,15,1,0,0,894784,10,0
1822,680,1,2.4,0,13,1,34,0.4,157,2,17,3845,4,1,1,1,972748,15,3
1823,877,0,1.5,1,0,1,17,0.1,195,7,0,2004,9,1,1,1,2112040,88,1
1824,1493,0,1.5,1,13,0,53,0.5,102,5,16,2083,20,0,1,1,339360,285,2
1825,1762,0,0.6,0,3,1,26,0.1,83,6,14,2661,4,1,1,0,369600,63,2
1826,842,1,1.8,1,4,0,57,1.0,124,3,10,1903,14,0,1,0,254040,32,1
1827,925,1,2.1,0,9,0,56,0.2,196,1,14,2466,5,1,0,0,1918240,0,2
1828,1692,0,2.1,0,4,1,2,0.9,106,1,17,3779,7,1,1,1,3615696,27,3
1829,1576,1,2.2,0,8,0,5,0.7,139,3,17,3904,7,1,1,1,203562,5,3
1830,1065,0,1.7,1,4,1,48,0.3,162,6,8,265,12,1,0,0,2314224,0,0
1831,958,1,1.6,0,9,1,60,0.4,200,1,12,1417,19,1,0,1,548230,40,0
1832,623,1,0.8,0,6,1,26,0.3,197,7,12,1769,16,1,0,0,599192,10,1
1833,897,0,1.4,1,1,0,17,0.4,171,1,2,2948,5,0,0,1,1013044,36,2
1834,1110,0,1.5,0,4,1,41,0.1,152,3,16,2572,16,1,0,1,1164000,80,2
1835,616,1,2.2,0,3,1,21,0.8,150,7,4,3267,19,1,0,0,178011,153,2
1836,1680,1,1.2,1,6,1,37,0.7,168,4,7,1459,2,1,1,0,835849,45,1
1837,1715,0,1.3,0,0,1,12,0.3,94,8,6,1633,5,1,1,1,2051424,150,2
1838,983,0,0.6,1,0,1,45,0.1,130,4,11,2052,6,1,0,1,1142340,15,1
1839,720,1,0.9,1,12,1,14,0.8,165,4,14,1086,3,1,1,0,451644,98,0
1840,1660,0,0.6,0,2,1,24,0.8,169,2,3,2402,14,1,1,1,396271,120,2
1841,1564,0,1.5,1,1,0,42,0.7,108,2,2,3376,7,0,1,0,3176478,0,3
1842,592,0,0.8,1,1,0,52,0.9,103,7,10,1507,4,0,0,1,322040,0,0
1843,969,0,1.8,1,2,1,44,0.6,158,3,7,641,8,1,0,1,151803,9,0
1844,1356,1,0.5,1,0,0,35,0.8,131,1,19,3451,17,1,1,1,743682,10,3
1845,504,1,1.0,0,8,0,14,0.5,189,7,9,1607,10,1,1,1,994649,0,0
1846,1546,1,0.5,1,3,1,6,0.2,101,1,4,3521,9,1,0,0,119847,165,3
1847,689,0,2.9,1,3,1,7,0.8,147,2,6,1241,16,1,0,0,351614,0,0
1848,1685,0,0.6,0,14,0,16,0.6,137,7,15,881,17,0,1,1,171480,18,0
1849,1792,1,1.0,0,3,1,62,0.3,170,7,8,2563,15,1,0,1,3110538,252,3
1850,1786,0,1.2,0,11,0,61,0.1,123,3,14,3033,17,0,1,0,64010,154,3
1851,1944,0,0.6,1,9,1,59,0.2,132,7,10,769,3,1,0,1,684086,247,0
1852,1077,1,2.5,0,13,1,49,0.6,131,4,14,3454,2,1,0,1,360386,187,3
1853,648,1,1.8,0,1,1,60,0.1,195,4,4,819,4,1,0,0,1686041,30,0
1854,1702,1,0.5,1,8,0,2,0.6,185,6,19,435,3,0,1,1,1244271,108,0
1855,1571,0,2.9,0,1,0,30,0.9,150,7,3,586,4,0,1,1,769580,90,0
1856,856,1,1.1,1,14,1,19,0.7,125,6,19,650,10,1,0,1,2041067,0,0
1857,1786,0,2.6,0,6,0,14,1.0,115,4,15,3038,14,1,0,0,561792,0,3
1858,914,1,0.7,0,1,1,60,0.9,198,5,4,3736,5,1,0,0,621600,112,3
1859,1615,1,2.8,0,3,0,9,0.9,117,1,13,2948,3,1,1,0,367476,24,2
1860,649,1,1.4,0,4,1,19,0.8,190,7,12,739,2,1,1,0,533544,18,0
1861,1646,0,2.5,0,3,1,25,0.6,200,2,5,686,11,1,1,0,339288,48,0
1862,1189,1,1.9,0,5,0,7,0.5,164,2,20,841,11,0,1,0,48585,130,0
1863,1043,0,2.7,0,3,0,29,0.2,83,8,17,1183,8,1,0,0,792091,15,0
1864,1920,0,0.6,1,3,1,19,0.5,131,3,8,3943,4,1,1,0,771840,0,3
1865,1220,1,2.8,0,1,0,54,0.7,109,7,20,1037,15,1,0,0,478367,24,0
1866,1748,1,0.5,1,11,1,53,0.5,114,4,20,2633,9,1,0,0,796262,0,2
1867,907,1,2.6,1,7,0,44,0.2,160,3,12,3911,8,0,0,0,129024,78,3
1868,1193,1,2.3,0,7,0,20,1.0,158,7,13,1958,2,1,0,0,2745568,35,2
1869,1766,1,0.5,1,1,1,22,0.8,122,8,4,3297,16,1,0,0,383538,35,3
1870,1278,1,1.0,0,7,1,24,0.8,170,3,16,3141,11,1,1,1,2399800,12,3
1871,1234,0,1.7,1,8,0,17,0.9,174,6,15,3351,19,0,0,1,151525,108,2
1872,1961,1,1.5,0,10,0,55,0.5,100,7,20,2355,6,1,1,1,1625568,98,3
1873,1745,0,2.9,0,0,1,3,0.9,105,3,0,1308,2,1,1,0,693954,0,1
1874,1442,0,0.6,1,1,0,27,0.4,127,5,8,991,7,1,0,0,170772,112,0
1875,1083,1,2.9,1,1,1,39,1.0,173,8,2,3248,6,1,0,1,283466,48,2
1876,868,1,0.9,0,5,0,5,0.4,137,4,7,1519,2,0,0,1,52440,0,0
1877,864,0,1.6,1,0,1,53,0.3,88,6,1,493,10,1,1,0,376232,162,0
1878,1142,1,1.2,0,0,0,2,0.6,114,6,0,1747,14,0,1,0,479087,0,1
1879,608,1,0.5,1,0,0,64,0.9,94,4,0,2517,7,1,1,1,5404,128,1
1880,983,0,1.8,0,0,1,53,0.9,187,1,4,1389,8,1,1,1,1177176,136,1
1881,1720,0,1.6,0,18,1,2,0.8,188,5,20,2522,2,1,0,1,299264,50,2
1882,1802,1,1.2,1,8,0,27,0.5,116,5,16,1885,7,1,1,0,436239,90,2
1883,591,0,2.1,1,18,1,16,0.5,196,7,20,704,4,1,1,1,1643152,70,0
1884,1205,1,2.7,0,5,0,10,0.1,163,6,10,953,20,0,1,1,600270,198,0
1885,1369,1,1.7,1,3,0,28,0.6,108,1,18,3206,4,0,0,0,2131519,240,3
1886,713,0,0.9,1,0,0,42,0.1,94,1,14,928,9,0,0,1,1176904,120,0
1887,1082,0,2.3,1,11,0,2,1.0,101,4,20,2177,17,0,1,0,288152,24,1
1888,1719,1,2.1,1,0,0,52,0.1,187,3,1,2610,11,1,1,1,216840,10,2
1889,1544,0,2.4,0,18,1,12,0.1,186,7,20,489,2,1,0,1,396680,36,0
1890,1090,1,2.3,0,1,1,8,0.6,128,8,8,3839,11,1,0,1,2032390,51,3
1891,1991,0,2.8,0,3,1,15,0.1,181,1,13,1861,17,1,1,1,309026,40,1
1892,1367,0,2.9,0,4,0,56,0.8,176,2,6,299,10,0,1,0,23112,12,0
1893,1179,1,0.5,0,7,1,32,0.3,182,2,12,340,16,1,0,0,123335,80,0
1894,721,1,2.7,1,1,1,15,0.2,102,5,18,3606,5,1,1,1,822025,0,3
1895,1549,1,1.8,1,0,0,62,0.7,91,4,4,799,9,1,0,1,165330,21,0
1896,1349,1,2.1,1,3,0,46,0.9,134,6,12,2367,10,1,0,1,132076,77,1
1897,1799,0,1.0,0,1,1,30,0.6,123,3,9,445,10,1,1,0,855162,80,0
1898,1075,0,0.5,1,2,0,11,0.2,122,1,16,3927,7,1,0,0,479399,24,3
1899,684,1,0.9,1,3,1,63,1.0,157,5,9,3756,12,1,1,1,276342,85,3
1900,1837,0,0.5,0,9,0,36,0.9,162,4,20,770,15,0,0,1,685392,14,0
1901,1619,1,1.9,0,2,1,21,0.4,138,1,9,1641,13,1,0,0,25852,14,1
1902,965,1,1.4,0,1,0,13,0.9,197,8,2,2343,15,1,0,0,822375,204,2
1903,730,0,1.5,0,9,0,9,0.7,122,4,15,2787,7,1,0,1,2299167,80,2
1904,1361,1,1.4,0,1,0,47,1.0,169,5,2,2495,16,0,0,1,1217542,56,2
1905,1494,0,1.6,0,3,1,45,0.8,158,5,4,3208,4,1,0,0,354710,99,3
1906,1027,1,0.8,0,7,0,18,1.0,146,7,11,1234,14,1,0,1,180492,28,0
1907,1807,0,0.8,1,0,1,38,0.2,97,8,0,1069,7,1,0,0,2416248,42,1
1908,709,0,2.4,1,1,0,11,0.1,130,5,11,3568,3,0,0,1,182189,224,3
1909,689,0,1.4,0,2,0,45,0.5,103,5,11,3585,10,1,0,0,210688,10,3
1910,955,1,0.5,0,2,0,2,0.6,155,4,10,1974,18,1,1,0,536712,14,1
1911,1872,1,1.9,0,5,0,35,0.6,111,3,14,2419,19,0,0,0,2904934,75,3
1912,1259,0,1.2,1,0,0,13,0.5,97,2,0,340,4,1,0,1,2406690,221,0
1913,695,0,1.2,0,1,1,41,0.4,169,8,8,2282,17,1,1,0,955479,10,1
1914,1969,0,1.2,1,9,0,63,0.2,132,4,11,298,10,1,1,0,294840,10,0
1915,759,0,2.5,0,3,1,39,0.3,162,2,8,968,2,1,0,0,144870,12,0
1916,936,0,1.0,0,1,0,18,0.2,153,3,18,2391,3,1,1,1,2242380,72,2
1917,1176,1,2.1,0,2,1,62,0.5,168,2,10,1534,17,1,0,0,980670,12,1
1918,1802,0,2.7,1,0,1,10,0.6,101,7,9,696,3,1,1,0,149270,98,0
1919,772,0,1.0,1,0,1,23,0.6,97,7,11,2782,17,1,0,0,572185,0,2
1920,1318,1,2.4,0,1,1,45,0.1,136,2,7,755,9,1,0,1,120963,54,0
1921,591,1,0.5,1,1,1,16,0.9,90,6,17,3746,5,1,1,0,1429876,0,3
1922,569,1,2.5,1,0,0,41,0.3,124,1,1,2651,4,0,0,0,234740,119,1
1923,764,0,1.0,1,9,1,45,0.5,124,8,11,1341,12,1,0,0,28028,19,0
1924,1056,1,2.1,1,8,1,37,0.7,101,3,11,2651,3,1,1,1,894806,75,2
1925,1982,1,1.6,0,2,1,12,0.2,80,5,20,1824,14,1,1,1,170191,39,1
1926,1830,1,0.5,0,5,0,14,0.8,160,6,6,1905,19,1,1,1,1045869,48,2
1927,1122,0,0.5,0,0,1,40,0.3,156,7,14,1456,20,1,1,0,785025,27,1
1928,1023,1,0.7,0,2,1,63,0.7,153,7,8,3155,7,1,1,1,728495,110,3
1929,1283,1,2.4,1,8,1,33,1.0,93,3,15,773,2,1,1,0,499800,119,0
1930,1602,0,1.6,1,0,1,35,0.1,99,7,7,1829,13,1,0,0,2385000,306,2
1931,732,1,1.3,0,5,1,32,0.4,163,8,7,3883,5,1,0,1,3049596,24,3
1932,1854,0,0.9,1,0,1,33,0.4,195,1,0,1675,9,1,0,1,477470,168,1
1933,718,1,1.6,1,1,1,30,0.4,93,3,12,1601,12,1,1,1,660014,90,1
1934,897,1,2.0,0,3,1,2,0.6,154,8,10,1958,7,1,1,0,0,35,1
1935,1405,0,1.7,0,0,0,8,0.3,107,4,7,2376,11,0,1,0,294224,114,2
1936,798,0,0.6,1,6,1,21,0.5,110,2,12,1647,3,1,0,0,1289611,24,1
1937,1035,1,2.7,0,1,0,40,0.2,157,5,15,3548,5,0,1,1,1447384,56,3
1938,1396,1,0.6,0,0,0,37,0.7,134,4,15,2694,19,0,0,1,659120,54,2
1939,1749,1,0.5,1,7,1,49,0.8,178,1,8,2195,4,1,0,1,364250,20,2
1940,1588,1,2.5,0,12,1,4,0.3,148,5,20,2506,11,1,0,0,120012,15,2
1941,1600,0,0.5,0,1,1,16,0.3,94,4,16,2073,4,1,1,0,2248650,45,2
1942,1522,0,2.2,0,4,0,21,0.7,162,6,11,3767,16,0,0,1,903968,135,3
1943,1279,1,2.5,0,5,1,7,0.5,105,6,6,1150,7,1,0,0,914480,14,1
1944,719,0,2.9,0,7,0,6,0.7,102,6,8,841,2,1,0,0,462105,9,0
1945,544,1,0.5,1,2,1,7,0.2,129,5,15,1675,17,1,1,0,138470,52,0
1946,1007,1,2.9,1,5,1,21,0.8,185,8,12,1301,12,1,1,0,398049,48,0
1947,590,1,1.2,1,0,0,32,0.4,141,6,1,1817,6,0,1,0,115543,0,0
1948,1788,0,0.5,0,0,1,6,0.2,141,6,16,2321,20,1,1,0,152278,35,2
1949,748,0,1.4,0,0,0,25,1.0,110,7,14,1974,13,0,1,1,62392,85,1
1950,757,1,0.9,1,4,0,64,0.5,157,7,5,3433,10,1,1,0,93366,30,2
1951,1561,1,1.6,1,1,1,27,0.8,174,3,10,1205,3,1,1,0,578588,84,1
1952,1327,0,2.8,0,10,0,23,0.5,89,7,16,872,4,1,1,1,758961,35,0
1953,797,1,1.5,1,4,0,18,0.6,81,8,20,2052,14,1,1,1,1301808,27,1
1954,727,1,2.5,1,0,1,64,0.2,193,1,9,3654,16,1,1,0,472104,9,3
1955,686,1,2.7,1,0,0,36,0.1,194,4,1,1503,13,0,0,0,47680,0,0
1956,1515,1,2.1,1,4,1,24,0.9,176,5,6,3104,20,1,0,0,931509,30,3
1957,555,1,0.5,1,2,0,17,0.2,163,5,12,343,3,0,1,1,965560,266,0
1958,1589,0,0.6,0,0,0,5,0.8,112,5,2,3430,19,1,1,1,1084072,35,3
1959,1976,1,2.6,1,6,0,45,1.0,136,4,19,2470,3,0,0,0,1260316,11,3
1960,1884,0,1.0,1,3,0,24,0.5,149,6,4,1396,9,1,1,1,1377072,120,1
1961,1063,0,2.0,0,0,0,27,0.2,86,6,7,2668,19,0,0,0,116982,60,2
1962,672,1,0.6,1,13,0,61,0.1,194,5,20,1457,20,1,0,1,815948,140,0
1963,635,1,0.5,0,9,0,16,1.0,110,7,17,2452,8,1,0,0,778101,323,2
1964,1906,1,1.9,1,3,0,55,0.2,113,3,4,1871,4,1,0,1,1887,65,1
1965,1753,0,0.7,0,4,0,40,0.6,191,4,11,1112,15,1,1,1,3275916,16,1
1966,659,0,1.4,1,2,1,3,0.1,85,8,6,967,14,1,0,1,124830,10,0
1967,1583,0,1.2,1,0,0,14,0.2,148,2,4,2498,8,0,0,1,1959083,78,2
1968,1783,0,2.9,1,2,0,42,0.7,104,6,8,387,3,0,1,0,2139299,70,1
1969,1667,0,1.0,1,0,1,21,0.9,138,2,0,635,15,1,0,0,1690556,119,0
1970,640,0,1.3,1,5,1,6,0.6,143,8,20,2711,8,1,1,0,1320528,105,2
1971,1913,1,1.8,0,0,0,29,0.6,111,5,4,2023,8,1,1,0,500850,221,2
1972,538,0,1.1,1,0,1,25,0.3,163,7,7,2215,17,1,1,1,244335,27,1
1973,1191,0,0.8,0,6,1,46,0.8,89,6,9,824,7,1,0,0,33894,342,0
1974,816,0,3.0,1,2,0,9,0.1,117,1,3,3851,14,1,0,1,1974596,30,3
1975,915,1,0.5,1,9,1,33,0.3,199,2,16,2156,13,1,1,0,495958,21,1
1976,1157,1,0.8,0,7,0,27,0.1,88,8,8,2885,2,1,0,1,3045812,32,3
1977,1201,1,0.5,0,2,0,10,1.0,99,7,7,495,14,1,1,1,170748,90,0
1978,1379,0,1.1,1,1,1,18,0.2,129,2,16,2358,15,1,1,0,741630,50,2
1979,1483,1,2.2,0,3,1,53,0.7,169,5,11,1744,10,1,0,0,189441,18,1
1980,1614,0,1.2,0,1,1,9,0.1,161,3,2,1832,11,1,0,0,210887,120,1
1981,930,1,1.0,1,4,1,4,0.9,144,8,10,2016,16,1,1,1,1310913,130,1
1982,1454,0,2.6,0,8,0,6,0.4,199,3,20,1300,2,0,0,1,710564,0,1
1983,1784,0,1.6,0,4,0,41,0.4,164,6,20,2313,11,0,1,0,876570,14,2
1984,1262,0,1.8,1,12,0,34,0.1,149,5,16,3248,4,0,1,1,164351,39,2
1985,797,0,2.2,1,0,0,37,0.9,144,7,2,2216,6,1,0,0,240402,45,1
1986,1829,1,2.1,0,8,0,59,0.1,91,5,15,3142,5,1,1,1,2795983,96,3
1987,1139,1,0.9,1,6,1,58,0.5,161,2,11,1850,8,1,0,0,741258,36,1
1988,618,1,1.0,0,9,1,13,0.1,80,4,15,1424,7,1,1,0,427884,180,0
1989,1547,1,2.9,0,2,0,57,0.4,114,1,3,1620,19,0,1,1,332079,18,1
1990,586,0,2.8,0,2,0,15,0.2,83,3,11,2592,3,0,0,0,205814,96,1
1991,1617,1,2.4,0,8,1,36,0.8,85,1,9,296,7,1,0,0,1059518,15,0
1992,1882,0,2.0,0,11,1,44,0.8,113,8,19,3579,20,1,1,0,2972,152,3
1993,674,1,2.9,1,1,0,21,0.2,198,3,4,1180,4,1,1,1,1041984,18,0
1994,1467,1,0.5,0,0,0,18,0.6,122,5,0,3962,5,1,1,1,975912,165,3
1995,858,0,2.2,0,1,0,50,0.1,84,1,2,3978,3,1,1,0,747648,272,3
1996,794,1,0.5,1,0,1,2,0.8,106,6,14,668,19,1,1,0,2309580,52,0
1997,1965,1,2.6,1,0,0,39,0.2,187,4,3,2032,16,1,1,1,1797975,110,2
1998,1911,0,0.9,1,1,1,36,0.7,108,8,3,3057,5,1,1,0,1416576,9,3
1999,1512,0,0.9,0,4,1,46,0.1,145,5,5,869,19,1,1,1,225120,180,0
2000,510,1,2.0,1,5,1,45,0.9,168,6,16,3919,2,1,1,1,364182,76,3
2001,1043,1,1.8,1,14,0,5,0.1,193,3,16,3476,2,0,1,0,319112,84,3
2002,841,1,0.5,1,4,1,61,0.8,191,5,12,3895,7,1,0,0,639322,0,3
2003,1807,1,2.8,0,1,0,27,0.9,186,3,4,2396,10,0,1,1,1734820,170,3
2004,1546,0,0.5,1,18,1,25,0.5,96,8,20,3893,7,1,1,0,516840,0,3
2005,1434,0,1.4,0,11,1,49,0.5,108,6,18,1773,7,1,0,1,606690,120,1
2006,1464,1,2.9,1,5,1,50,0.8,198,8,9,3506,3,1,1,1,534291,70,3
2007,1718,0,2.4,0,1,0,47,1.0,156,2,3,3873,10,0,0,0,1762842,28,3
2008,833,0,2.4,1,0,0,62,0.8,111,1,2,1495,18,0,1,1,2466560,14,1
2009,1111,1,2.9,1,9,1,25,0.6,101,5,19,3485,10,1,1,0,487056,99,3
2010,1520,0,0.5,0,1,0,25,0.5,171,3,20,651,5,1,0,1,52468,0,0
2011,1500,0,2.2,0,2,0,55,0.6,80,7,6,3866,20,0,1,0,672008,91,3
2012,1343,0,2.9,0,2,1,34,0.8,171,3,6,3911,8,1,1,1,392685,120,3
2013,900,1,1.4,1,0,0,30,1.0,87,2,3,439,20,1,0,0,1569297,12,0
2014,1190,1,2.2,1,5,0,19,0.9,158,5,15,992,16,1,1,0,421312,0,0
2015,630,0,1.8,0,8,1,51,0.9,193,8,9,2751,3,1,1,0,1739745,102,2
2016,1846,1,1.0,0,5,1,53,0.7,106,8,7,563,10,1,0,1,338920,45,0
2017,1985,0,0.5,1,14,1,26,1.0,163,2,17,2083,14,1,1,0,926243,39,2
2018,1042,0,2.9,0,5,1,48,0.2,186,4,15,2187,5,1,0,0,178220,18,1
2019,1231,1,1.7,1,2,1,37,0.2,194,2,3,3902,15,1,0,1,145222,228,3
2020,1488,0,2.6,0,9,0,37,0.7,189,4,20,2524,6,0,0,0,26273,0,2
2021,968,0,0.6,0,8,1,7,0.7,151,1,17,1357,16,1,1,0,972720,15,1
2022,529,0,2.6,1,1,0,60,0.5,101,5,5,3456,9,0,1,0,828911,143,3
2023,1558,0,1.7,1,7,0,50,0.1,115,2,10,1641,9,0,1,1,1233099,0,1
2024,533,1,0.7,1,16,0,58,0.8,97,5,18,2322,2,0,1,0,568832,51,1
2025,1037,0,1.7,1,1,0,5,0.7,125,3,6,3862,7,1,1,0,1577274,68,3
2026,1025,0,1.6,1,6,1,43,0.7,122,3,16,557,14,1,1,1,1309918,150,0
2027,1858,0,3.0,1,0,0,17,0.6,124,4,1,2427,13,1,1,0,690000,176,2
2028,980,0,0.5,0,1,0,8,0.1,91,5,5,625,7,0,1,1,35532,51,0
2029,644,1,0.5,1,9,0,15,0.2,139,5,10,3836,10,1,0,1,395010,90,3
2030,1024,1,1.6,1,0,1,38,0.8,81,2,0,854,10,1,0,0,135192,33,0
2031,1981,0,2.9,1,2,1,11,0.3,184,8,13,2383,18,1,0,0,1233408,22,2
2032,1380,0,2.6,1,15,1,56,0.5,187,8,16,926,7,1,0,0,322143,45,0
2033,1557,1,1.7,1,1,0,32,0.3,152,7,11,3048,7,1,0,0,2297631,187,3
2034,1201,1,2.2,1,10,0,49,0.8,175,4,20,824,9,1,0,0,716224,234,0
2035,1074,1,1.2,0,0,0,45,0.8,193,3,6,874,2,1,0,0,2320976,77,0
2036,1175,1,2.1,0,3,0,33,0.9,124,6,8,1617,7,0,0,1,211463,15,1
2037,1280,0,0.9,1,4,1,8,0.6,96,6,5,3309,8,1,0,1,1172421,272,3
2038,1715,0,0.6,1,1,1,28,0.4,112,6,16,1786,12,1,0,1,137214,38,1
2039,1165,0,0.9,0,4,0,40,0.9,150,2,11,3128,14,1,0,0,165264,0,2
2040,567,0,2.6,0,0,0,2,0.2,87,4,1,2243,10,0,1,1,102446,96,1
2041,1952,1,1.4,0,2,0,47,0.8,190,2,10,994,17,0,1,1,2679072,45,1
2042,822,1,1.4,1,2,0,43,0.3,189,8,7,2749,16,1,0,1,548895,52,2
2043,685,1,0.5,1,0,0,12,0.5,121,6,15,793,11,0,0,1,50007,20,0
2044,1388,1,0.6,1,12,1,17,0.6,174,5,19,324,3,1,0,0,148716,0,0
2045,1972,0,2.1,0,2,0,48,0.6,188,3,14,366,17,1,1,0,359040,15,0
2046,1411,1,1.7,0,9,1,57,0.5,80,7,17,1228,7,1,1,0,863800,51,1
2047,1094,0,2.3,1,2,0,20,0.9,135,1,5,1413,16,0,1,1,134810,0,0
2048,1653,0,0.7,1,1,1,13,0.5,114,4,15,2617,18,1,1,1,3005160,64,3
2049,916,0,2.0,1,9,0,33,0.7,142,7,20,1798,5,1,1,0,121355,55,1
2050,1712,0,0.8,0,1,0,29,0.3,149,7,6,2693,5,1,1,0,453696,7,2
2051,882,1,0.9,1,13,0,32,0.8,103,8,14,2437,15,0,1,1,171136,238,1
2052,632,0,1.2,0,6,1,33,0.5,101,2,10,837,3,1,0,0,699360,64,0
2053,1442,1,0.5,1,0,0,56,0.4,165,3,3,2815,8,0,1,1,1201755,0,2
2054,900,0,1.9,0,11,0,47,0.2,150,8,14,1440,4,1,1,1,64311,28,0
2055,1630,1,0.6,1,4,0,20,0.9,153,7,10,3470,4,1,1,0,1538160,102,3
2056,1596,1,1.4,1,6,0,24,0.3,174,5,15,1251,2,1,1,1,366898,270,1
2057,1272,1,0.5,0,9,1,54,0.6,133,8,11,3181,14,1,0,1,3392123,60,3
2058,1640,0,2.5,1,1,0,7,0.2,135,4,2,1361,7,0,1,1,1500132,9,1
2059,1111,0,1.4,1,10,0,15,0.5,198,7,14,1630,2,1,0,1,366300,65,1
2060,1889,1,2.9,0,15,0,25,0.3,90,2,17,3689,2,1,0,1,334465,54,3
2061,1907,1,1.1,1,1,0,22,0.1,80,8,4,3586,6,1,0,1,558726,22,3
